id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1272639364903469211,21,1272637421846138951,2024-08-12T19:34:29.089+00:00,carolmoore0562_17817,Carol M [OR],1268674602931064902,assets\ddf1f228d98368b67004950cfbbc38cd-99E45.png,
1272639366610686175,Default,,2024-08-12T19:34:29.496+00:00,carolmoore0562_17817,Carol M [OR],1268674602931064902,assets\ddf1f228d98368b67004950cfbbc38cd-99E45.png,Mango Mussolini is my personal fave
1272639455550898249,Default,,2024-08-12T19:34:50.701+00:00,mariebroph2677695,Marie B. | PA/NJ | OE/KC,941196169852366859,assets\4412fd436c9a7d43a1770d5771bbdd0c-8CC79.png,That's a good one too.
1273020898655604919,Default,,2024-08-13T20:50:33.824+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,🥥 has been [defined as associated](https://emojipedia.org/coconut) with Kamala.  🟠 isn't defined as the Annoying Orange though.
1273476685278216243,Default,,2024-08-15T03:01:41.823+00:00,mariebroph2677695,Marie B. | PA/NJ | OE/KC,941196169852366859,assets\4412fd436c9a7d43a1770d5771bbdd0c-8CC79.png,"I just use ""Queen"" when it comes to Kamala. Either that or boss lady...because she is the ultimate boss lady. God, I have to stop watching RuPaul's Drag Race."
1273779662350454804,Reply,1273476685278216243,2024-08-15T23:05:37.186+00:00,softgrey_22550_58880,softgrey,1266904135786041364,assets\534409f193a1b3e454564a6082e1401e-0E6D5.png,"I think we WANT to use her name though, don't we? It gets her up in the algorithm? or are platforms supressing posts with her name"
1273794360215081052,Default,,2024-08-16T00:04:01.43+00:00,mariebroph2677695,Marie B. | PA/NJ | OE/KC,941196169852366859,assets\4412fd436c9a7d43a1770d5771bbdd0c-8CC79.png,"I do that too. Sometimes I'll mix it up and say somethign like <""Kamala is queen."" Okay, if this ocmes out weird, it's becuase I'm on my chromebook and the keyboard is so tiny. UGH!"
1273800944525774931,Default,,2024-08-16T00:30:11.252+00:00,mariebroph2677695,Marie B. | PA/NJ | OE/KC,941196169852366859,assets\4412fd436c9a7d43a1770d5771bbdd0c-8CC79.png,I have a question and maybe someone can answer this for me. Some people tell me that the coconut emoji can be considered slightly racist since some say it's you're one race on the outside but another on the inside. Does anyone know about this? I never heard of this but I also don't use a lot of emojis because I just never did.
1274154787201355796,Default,,2024-08-16T23:56:13.92+00:00,stephenyemm,Stephen Yemm,1273338286076592212,assets\2-ADBB4.png,I just write t.
1274200946800595065,Reply,1273800944525774931,2024-08-17T02:59:39.226+00:00,softgrey_22550_58880,softgrey,1266904135786041364,assets\534409f193a1b3e454564a6082e1401e-0E6D5.png,https://tenor.com/view/jungkook-bts-bts-jk-bts-jungkook-veeunus-gif-24649537
1274200978706661406,Default,,2024-08-17T02:59:46.833+00:00,softgrey_22550_58880,softgrey,1266904135786041364,assets\534409f193a1b3e454564a6082e1401e-0E6D5.png,"Someone- who is French and not on social media a lot said that to me but when I explained the CONTEXT (remember- we all exist in the context , etc) and where it originated- from her speech- they totally understood. I suggest using the coconut and the palm tree together to avoid confusion..."
1274246453069484044,Default,,2024-08-17T06:00:28.766+00:00,mariebroph2677695,Marie B. | PA/NJ | OE/KC,941196169852366859,assets\4412fd436c9a7d43a1770d5771bbdd0c-8CC79.png,"Thanks for the clarification, everyone. I'm mixed race just like Kamala (in my case it's I'm white and Native American) so I also try not to be disrespectful of other's cultures so I was wondering about this but you all helped me greatly understand it."
