id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1274210207555256360,21,1274204588743852103,2024-08-17T03:36:27.162+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,
1274210210101071903,Default,,2024-08-17T03:36:27.769+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,"If you find video links (or timestamps to clip), then the Content Brigade's video editors can edit them together."
1274292161453621350,Default,,2024-08-17T09:02:06.494+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,Ok! Thanks. I'll try and hunt down the ones I have seen.
1274292190616748072,Default,,2024-08-17T09:02:13.447+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://www.tiktok.com/t/ZP81DnJ7A/
1274293153993724005,Default,,2024-08-17T09:06:03.134+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://x.com/notcapnamerica/status/1824608038344343740?t=DzIng_nsWiGzqnk-1MjL3w&s=19
1274294411882139658,Default,,2024-08-17T09:11:03.038+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://x.com/notcapnamerica/status/1824502988402036929?t=XKCb5_TR9zx21wTXw8MwxQ&s=19
1274295559036862475,Default,,2024-08-17T09:15:36.541+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://www.facebook.com/share/v/HKm1xSnTVx6UCHxq/?mibextid=jmPrMh
1274296671030739049,Default,,2024-08-17T09:20:01.661+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://www.tiktok.com/t/ZP81U8xFx/
1274296919073624189,Default,,2024-08-17T09:21:00.799+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://www.tiktok.com/t/ZP81DcL5E/
1274298138944864349,Default,,2024-08-17T09:25:51.639+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://youtu.be/2mYebeMPBcQ?si=IuEca7mdMcY-qEHh
1274299557970448384,Default,,2024-08-17T09:31:29.961+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://www.instagram.com/reel/C97ic2LOREM/?igsh=cGNiaHYzZXV3aWRs
1274302144031359052,Default,,2024-08-17T09:41:46.526+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://www.facebook.com/share/v/AggSpFwXSid7m1J9/?mibextid=jmPrMh
1274302879389323284,Default,,2024-08-17T09:44:41.849+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://www.facebook.com/share/v/EUJPwbxeLK7YPfgu/?mibextid=jmPrMh
1274304351619518546,Default,,2024-08-17T09:50:32.856+00:00,brooksbutler,brooksbutler,764553468286992387,assets\c5ecea3b9561c0f6438d629908ff0e4a-D3E69.png,https://www.tiktok.com/t/ZP81DGMjX/
