id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1284605677494599730,Default,,2024-09-14T20:04:20.334+00:00,scubagear29,jasmine,1185625617639669851,assets\85321e10cbafaab9d944b9d1cfce8ef3-34B31.png,"Hi, I signed up for a Pennsylvania Phone Bank shift 4-6pm today and I haven't gotten the zoom link. Anyone here have the relevant zoom for phone banking?"
1284606459434373180,Default,,2024-09-14T20:07:26.763+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"Did you sign up on https://events.democrats.org ? you can sign up again, and the link will be texted to you again. If the phone bank is with our team here you can ask here https://discord.com/channels/1242249109298221066/1263154877928833137"
1284606654754721919,Default,,2024-09-14T20:08:13.331+00:00,scubagear29,jasmine,1185625617639669851,assets\85321e10cbafaab9d944b9d1cfce8ef3-34B31.png,I did through the PA Democrats website. thanks!
1284606915057422378,Default,,2024-09-14T20:09:15.392+00:00,scubagear29,jasmine,1185625617639669851,assets\85321e10cbafaab9d944b9d1cfce8ef3-34B31.png,"I signed up for another but I'm not getting any zoom links 😭 idk if it's cuz it's too short notice.

if there's a current phone bank the discord is facilitating, happy to hop on"
1284607060364886110,Default,,2024-09-14T20:09:50.036+00:00,scubagear29,jasmine,1185625617639669851,assets\85321e10cbafaab9d944b9d1cfce8ef3-34B31.png,<@568257600228032512> yeah I'm looking at my phone and my email and no link
1284607253139292241,Default,,2024-09-14T20:10:35.997+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"hmm, does your phone block texts from unknown numbers?"
1284607385259737295,Reply,1284607253139292241,2024-09-14T20:11:07.497+00:00,scubagear29,jasmine,1185625617639669851,assets\85321e10cbafaab9d944b9d1cfce8ef3-34B31.png,definitely not texts I've gotten every kinda political polling question under the sun this week lmao. PA problems 🙂
1284607514981306381,Default,,2024-09-14T20:11:38.425+00:00,scubagear29,jasmine,1185625617639669851,assets\85321e10cbafaab9d944b9d1cfce8ef3-34B31.png,are there any zoom links that PA residents can join right now shared under Calls Team? I can hop on one now
1284607865322999818,Default,,2024-09-14T20:13:01.953+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"I dont' see a PA specific phone bank today, the PA events are mostly in-person https://events.democrats.org/?country=US&state=PA"
1284607991386996790,Default,,2024-09-14T20:13:32.009+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,But do ask here https://discord.com/channels/1242249109298221066/1263154877928833137 they will have info about specific phone banks today
1284608679651311738,Default,,2024-09-14T20:16:16.104+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,actually I think this is a better place to ask https://discord.com/channels/1242249109298221066/1242256751445934262
1284609001341976586,Default,,2024-09-14T20:17:32.801+00:00,scubagear29,jasmine,1185625617639669851,assets\85321e10cbafaab9d944b9d1cfce8ef3-34B31.png,ok i will try to ask in <#1242256751445934262>
